,acousticness,analysis_url,artist,danceability,duration_ms,energy,id,in_playlist,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,time_signature,track_href,type,uri,valence
392,0.069,https://api.spotify.com/v1/audio-analysis/17fNUCojPpa42bNlE2ijZ1,Densky9,0.641,74355,0.629,17fNUCojPpa42bNlE2ijZ1,0,0.987,8,0.10400000000000001,-8.301,1,For a Sec,41,0.0876,184.284,4,https://api.spotify.com/v1/tracks/17fNUCojPpa42bNlE2ijZ1,audio_features,spotify:track:17fNUCojPpa42bNlE2ijZ1,0.962
393,0.0145,https://api.spotify.com/v1/audio-analysis/3sbGGW0bq6HgJQq8eNZhCm,Dibia$E,0.655,134014,0.58,3sbGGW0bq6HgJQq8eNZhCm,0,1.1100000000000002e-05,6,0.113,-8.041,0,Fly Me T' The Moon,45,0.292,85.828,4,https://api.spotify.com/v1/tracks/3sbGGW0bq6HgJQq8eNZhCm,audio_features,spotify:track:3sbGGW0bq6HgJQq8eNZhCm,0.908
394,0.724,https://api.spotify.com/v1/audio-analysis/2S9iC8UBhqq1of7PFHEvTr,Jinsang,0.663,228812,0.535,2S9iC8UBhqq1of7PFHEvTr,0,0.929,6,0.113,-10.587,0,flow on,58,0.371,91.343,4,https://api.spotify.com/v1/tracks/2S9iC8UBhqq1of7PFHEvTr,audio_features,spotify:track:2S9iC8UBhqq1of7PFHEvTr,0.599
395,0.446,https://api.spotify.com/v1/audio-analysis/1ObOKw0qJFxwibmZ2hDzpk,Thelonious Coltrane,0.76,55853,0.363,1ObOKw0qJFxwibmZ2hDzpk,0,0.836,1,0.0971,-11.946,1,Everyday Is Sunday,42,0.193,86.024,4,https://api.spotify.com/v1/tracks/1ObOKw0qJFxwibmZ2hDzpk,audio_features,spotify:track:1ObOKw0qJFxwibmZ2hDzpk,0.973
396,0.148,https://api.spotify.com/v1/audio-analysis/5CaziGT0mi3HzOiXQhZ6Gf,DerRalle,0.654,88000,0.398,5CaziGT0mi3HzOiXQhZ6Gf,0,0.86,4,0.167,-12.139,0,Eva,41,0.258,90.223,4,https://api.spotify.com/v1/tracks/5CaziGT0mi3HzOiXQhZ6Gf,audio_features,spotify:track:5CaziGT0mi3HzOiXQhZ6Gf,0.638
397,0.509,https://api.spotify.com/v1/audio-analysis/48ObflV3gauKmQKAbn2pkv,Otesla,0.721,66588,0.28200000000000003,48ObflV3gauKmQKAbn2pkv,0,0.841,3,0.107,-8.691,0,Emeralds,43,0.0356,94.043,4,https://api.spotify.com/v1/tracks/48ObflV3gauKmQKAbn2pkv,audio_features,spotify:track:48ObflV3gauKmQKAbn2pkv,0.771
398,0.149,https://api.spotify.com/v1/audio-analysis/0Z5tHXMUaWm4Oso8VK4i7B,Bugseed,0.734,155518,0.583,0Z5tHXMUaWm4Oso8VK4i7B,0,0.521,6,0.09910000000000001,-11.065,1,elsa,42,0.0466,88.023,4,https://api.spotify.com/v1/tracks/0Z5tHXMUaWm4Oso8VK4i7B,audio_features,spotify:track:0Z5tHXMUaWm4Oso8VK4i7B,0.967
399,0.10200000000000001,https://api.spotify.com/v1/audio-analysis/5uY6ZdIIHm3GsTB3qbBib8,Jack Dean,0.641,135652,0.772,5uY6ZdIIHm3GsTB3qbBib8,0,0.97,1,0.111,-9.845,1,Don't Leave,41,0.040400000000000005,91.978,4,https://api.spotify.com/v1/tracks/5uY6ZdIIHm3GsTB3qbBib8,audio_features,spotify:track:5uY6ZdIIHm3GsTB3qbBib8,0.736
400,0.34800000000000003,https://api.spotify.com/v1/audio-analysis/2Gki617mdrcnqFAzDtUvjd,[Lo.Leaf],0.631,81683,0.771,2Gki617mdrcnqFAzDtUvjd,0,0.036000000000000004,11,0.712,-6.013,0,Dead Luis Last Groove - Instrumental,41,0.384,125.224,3,https://api.spotify.com/v1/tracks/2Gki617mdrcnqFAzDtUvjd,audio_features,spotify:track:2Gki617mdrcnqFAzDtUvjd,0.735
401,0.21,https://api.spotify.com/v1/audio-analysis/3pryp80305v997WVunOQkY,Two Sleepy,0.788,73171,0.5690000000000001,3pryp80305v997WVunOQkY,0,0.933,10,0.109,-5.159,0,days like this,43,0.106,87.595,4,https://api.spotify.com/v1/tracks/3pryp80305v997WVunOQkY,audio_features,spotify:track:3pryp80305v997WVunOQkY,0.858
402,0.18,https://api.spotify.com/v1/audio-analysis/1mg6lw9KkqI5aOXkCi2Ohw,Boztown,0.716,177586,0.65,1mg6lw9KkqI5aOXkCi2Ohw,0,0.0024500000000000004,2,0.0864,-7.125,0,Coffee Cup,45,0.0545,85.015,4,https://api.spotify.com/v1/tracks/1mg6lw9KkqI5aOXkCi2Ohw,audio_features,spotify:track:1mg6lw9KkqI5aOXkCi2Ohw,0.5640000000000001
403,0.258,https://api.spotify.com/v1/audio-analysis/2lv968At8Z3Z92NsD1sKco,Soft Eyez,0.87,96000,0.801,2lv968At8Z3Z92NsD1sKco,0,0.34700000000000003,1,0.128,-9.177,1,Classroom Naps,43,0.079,100.074,4,https://api.spotify.com/v1/tracks/2lv968At8Z3Z92NsD1sKco,audio_features,spotify:track:2lv968At8Z3Z92NsD1sKco,0.857
404,0.719,https://api.spotify.com/v1/audio-analysis/1Pfi65ofIHYvTf1bUlVHkt,Lester Nowhere,0.584,116442,0.686,1Pfi65ofIHYvTf1bUlVHkt,0,0.883,0,0.203,-8.006,1,Checks,43,0.0683,153.954,4,https://api.spotify.com/v1/tracks/1Pfi65ofIHYvTf1bUlVHkt,audio_features,spotify:track:1Pfi65ofIHYvTf1bUlVHkt,0.712
405,0.000579,https://api.spotify.com/v1/audio-analysis/1ugFIKpHJ0yXNYWWugQdDh,OJ Son,0.505,150000,0.527,1ugFIKpHJ0yXNYWWugQdDh,0,0.975,1,0.0459,-9.116,0,Chapter I,42,0.132,179.825,4,https://api.spotify.com/v1/tracks/1ugFIKpHJ0yXNYWWugQdDh,audio_features,spotify:track:1ugFIKpHJ0yXNYWWugQdDh,0.722
406,0.877,https://api.spotify.com/v1/audio-analysis/7wSTlCZvwLHTVRba459DTU,Dweeb,0.761,51337,0.201,7wSTlCZvwLHTVRba459DTU,0,0.192,8,0.112,-9.775,0,Celery,40,0.053700000000000005,93.404,4,https://api.spotify.com/v1/tracks/7wSTlCZvwLHTVRba459DTU,audio_features,spotify:track:7wSTlCZvwLHTVRba459DTU,0.96
407,0.0693,https://api.spotify.com/v1/audio-analysis/7pKhT4q8yifiLsWQIYTJdt,Elaquent,0.5690000000000001,109705,0.671,7pKhT4q8yifiLsWQIYTJdt,0,0.533,6,0.197,-6.087,1,Caramel,45,0.257,119.548,5,https://api.spotify.com/v1/tracks/7pKhT4q8yifiLsWQIYTJdt,audio_features,spotify:track:7pKhT4q8yifiLsWQIYTJdt,0.722
408,0.00944,https://api.spotify.com/v1/audio-analysis/6CqhmVpwihqU0cJjVT6rKj,Smokedbeat,0.668,147692,0.715,6CqhmVpwihqU0cJjVT6rKj,0,0.898,7,0.0873,-8.869,0,C.A,43,0.0322,90.99,4,https://api.spotify.com/v1/tracks/6CqhmVpwihqU0cJjVT6rKj,audio_features,spotify:track:6CqhmVpwihqU0cJjVT6rKj,0.837
409,0.0385,https://api.spotify.com/v1/audio-analysis/2ZXBCSAOQEeJCeXR2V8Ilt,iamalex,0.648,120000,0.763,2ZXBCSAOQEeJCeXR2V8Ilt,0,0.000343,7,0.515,-4.329,1,The Breeze and Beatrice,42,0.41600000000000004,160.119,4,https://api.spotify.com/v1/tracks/2ZXBCSAOQEeJCeXR2V8Ilt,audio_features,spotify:track:2ZXBCSAOQEeJCeXR2V8Ilt,0.5680000000000001
410,0.03,https://api.spotify.com/v1/audio-analysis/1Y03NajAlGpvury3HLkvwC,Birocratic,0.58,180000,0.849,1Y03NajAlGpvury3HLkvwC,0,0.513,9,0.097,-6.193,0,Boys' bop,2,0.0473,88.021,4,https://api.spotify.com/v1/tracks/1Y03NajAlGpvury3HLkvwC,audio_features,spotify:track:1Y03NajAlGpvury3HLkvwC,0.77
411,0.352,https://api.spotify.com/v1/audio-analysis/7fCByllxYEdKdCoqbRMY8k,Otesla,0.7030000000000001,92000,0.482,7fCByllxYEdKdCoqbRMY8k,0,0.85,1,0.298,-9.905,1,Birds of Paradise,43,0.052500000000000005,172.02,4,https://api.spotify.com/v1/tracks/7fCByllxYEdKdCoqbRMY8k,audio_features,spotify:track:7fCByllxYEdKdCoqbRMY8k,0.705
412,0.024200000000000003,https://api.spotify.com/v1/audio-analysis/6KH2UXO3DsSYiVZd4odhj4,Pigeondust,0.718,148246,0.897,6KH2UXO3DsSYiVZd4odhj4,0,0.59,1,0.161,-7.292,0,Bboy Blue,44,0.0346,90.974,4,https://api.spotify.com/v1/tracks/6KH2UXO3DsSYiVZd4odhj4,audio_features,spotify:track:6KH2UXO3DsSYiVZd4odhj4,0.876
413,0.061,https://api.spotify.com/v1/audio-analysis/78GDYIyzNzbvQkyrFNZMGw,Cloudchord,0.762,175000,0.621,78GDYIyzNzbvQkyrFNZMGw,0,0.262,4,0.09620000000000001,-8.816,0,Aqui,45,0.058,95.999,4,https://api.spotify.com/v1/tracks/78GDYIyzNzbvQkyrFNZMGw,audio_features,spotify:track:78GDYIyzNzbvQkyrFNZMGw,0.56
414,0.449,https://api.spotify.com/v1/audio-analysis/5dHlu0Fx1BvEJVvyheuHUt,your best friend jippy,0.804,80971,0.232,5dHlu0Fx1BvEJVvyheuHUt,0,0.905,8,0.10200000000000001,-11.764,0,[08] CONSISTENCY,43,0.365,150.096,4,https://api.spotify.com/v1/tracks/5dHlu0Fx1BvEJVvyheuHUt,audio_features,spotify:track:5dHlu0Fx1BvEJVvyheuHUt,0.979
415,0.9470000000000001,https://api.spotify.com/v1/audio-analysis/4G2WtXPgkDl0dnwzoBbBSj,Bluedoom,0.771,99000,0.322,4G2WtXPgkDl0dnwzoBbBSj,0,0.962,6,0.293,-12.924,1,4:20 PM,57,0.258,79.997,4,https://api.spotify.com/v1/tracks/4G2WtXPgkDl0dnwzoBbBSj,audio_features,spotify:track:4G2WtXPgkDl0dnwzoBbBSj,0.751
416,0.788,https://api.spotify.com/v1/audio-analysis/16PhD3Jn5p7DwlMp7Ej7Rk,Toots & The Maytals,0.714,191360,0.377,16PhD3Jn5p7DwlMp7Ej7Rk,0,4.679999999999999e-06,7,0.08170000000000001,-9.063,1,54-46 (Was My Number),51,0.313,158.536,4,https://api.spotify.com/v1/tracks/16PhD3Jn5p7DwlMp7Ej7Rk,audio_features,spotify:track:16PhD3Jn5p7DwlMp7Ej7Rk,0.437
417,0.0442,https://api.spotify.com/v1/audio-analysis/3Ni6vR9yGUnVy7fRFwpVfE,Burning Spear,0.726,199613,0.487,3Ni6vR9yGUnVy7fRFwpVfE,0,0.007660000000000001,0,0.0955,-9.235,1,Marcus Garvey,14,0.0993,91.899,4,https://api.spotify.com/v1/tracks/3Ni6vR9yGUnVy7fRFwpVfE,audio_features,spotify:track:3Ni6vR9yGUnVy7fRFwpVfE,0.48
418,0.153,https://api.spotify.com/v1/audio-analysis/0fF0HtZGSXZgGrC6b7Pq4I,Bob Marley & The Wailers,0.9390000000000001,214533,0.431,0fF0HtZGSXZgGrC6b7Pq4I,0,4.990000000000001e-05,11,0.13,-12.267,0,Jamming,60,0.299,123.671,4,https://api.spotify.com/v1/tracks/0fF0HtZGSXZgGrC6b7Pq4I,audio_features,spotify:track:0fF0HtZGSXZgGrC6b7Pq4I,0.729
419,0.161,https://api.spotify.com/v1/audio-analysis/4abVwdCy5QUcyI3KS2lMJK,Barrington Levy,0.582,217200,0.663,4abVwdCy5QUcyI3KS2lMJK,0,0.0,4,0.198,-6.547,0,Here I Come,62,0.0828,170.82,4,https://api.spotify.com/v1/tracks/4abVwdCy5QUcyI3KS2lMJK,audio_features,spotify:track:4abVwdCy5QUcyI3KS2lMJK,0.6950000000000001
420,0.0122,https://api.spotify.com/v1/audio-analysis/0INtJm8gCJKtNaAYQNVlpZ,Dawn Penn,0.811,277893,0.428,0INtJm8gCJKtNaAYQNVlpZ,0,0.317,7,0.34400000000000003,-10.728,1,"You Don't Love Me (No, No, No) - Extended Mix",63,0.221,80.962,4,https://api.spotify.com/v1/tracks/0INtJm8gCJKtNaAYQNVlpZ,audio_features,spotify:track:0INtJm8gCJKtNaAYQNVlpZ,0.653
421,0.043000000000000003,https://api.spotify.com/v1/audio-analysis/1PHlYnuoDNtuuq6yPXbSV6,Gregory Isaacs,0.841,248693,0.309,1PHlYnuoDNtuuq6yPXbSV6,0,0.0152,7,0.0368,-14.537,1,Night Nurse,13,0.216,74.684,4,https://api.spotify.com/v1/tracks/1PHlYnuoDNtuuq6yPXbSV6,audio_features,spotify:track:1PHlYnuoDNtuuq6yPXbSV6,0.931
422,0.229,https://api.spotify.com/v1/audio-analysis/4SNxXAQ8QMlxLhYVX7nuoE,Jacob Miller,0.888,154333,0.521,4SNxXAQ8QMlxLhYVX7nuoE,0,0.0,4,0.0794,-6.845,1,Tenement Yard,58,0.306,143.879,4,https://api.spotify.com/v1/tracks/4SNxXAQ8QMlxLhYVX7nuoE,audio_features,spotify:track:4SNxXAQ8QMlxLhYVX7nuoE,0.962
423,0.352,https://api.spotify.com/v1/audio-analysis/1haHZa75ytryLGUOtHiGl5,Bunny Wailer,0.786,165893,0.485,1haHZa75ytryLGUOtHiGl5,0,0.0046700000000000005,1,0.0424,-13.012,1,Dream Land,59,0.321,72.842,4,https://api.spotify.com/v1/tracks/1haHZa75ytryLGUOtHiGl5,audio_features,spotify:track:1haHZa75ytryLGUOtHiGl5,0.96
424,0.8250000000000001,https://api.spotify.com/v1/audio-analysis/7cKLOenzViwzoHJWciMIrj,Sister Nancy,0.722,196507,0.605,7cKLOenzViwzoHJWciMIrj,0,0.0178,5,0.248,-6.07,1,Bam Bam,64,0.153,165.998,4,https://api.spotify.com/v1/tracks/7cKLOenzViwzoHJWciMIrj,audio_features,spotify:track:7cKLOenzViwzoHJWciMIrj,0.709
425,0.188,https://api.spotify.com/v1/audio-analysis/18GLelA5vVdzd9X7WGPmJ8,Desmond Dekker,0.793,155987,0.41000000000000003,18GLelA5vVdzd9X7WGPmJ8,0,0.0,10,0.0855,-10.662,1,Israelites,57,0.0511,146.467,4,https://api.spotify.com/v1/tracks/18GLelA5vVdzd9X7WGPmJ8,audio_features,spotify:track:18GLelA5vVdzd9X7WGPmJ8,0.931
426,0.645,https://api.spotify.com/v1/audio-analysis/4MM4UlT0j7MePs9bMoi34N,Sugar Minott,0.671,197333,0.519,4MM4UlT0j7MePs9bMoi34N,0,0.000368,1,0.31,-11.165,1,Good Thing Going,57,0.0376,77.532,4,https://api.spotify.com/v1/tracks/4MM4UlT0j7MePs9bMoi34N,audio_features,spotify:track:4MM4UlT0j7MePs9bMoi34N,0.9390000000000001
427,0.10200000000000001,https://api.spotify.com/v1/audio-analysis/5nr9S1hI8LHEh6jCkgtxLi,Steel Pulse,0.931,323227,0.398,5nr9S1hI8LHEh6jCkgtxLi,0,0.000204,10,0.07540000000000001,-14.748,1,Handsworth Revolution,57,0.09670000000000001,118.494,4,https://api.spotify.com/v1/tracks/5nr9S1hI8LHEh6jCkgtxLi,audio_features,spotify:track:5nr9S1hI8LHEh6jCkgtxLi,0.709
428,0.0105,https://api.spotify.com/v1/audio-analysis/70idjVtmzhvE1tXgHYEF2y,Ini Kamoze,0.863,230040,0.457,70idjVtmzhvE1tXgHYEF2y,0,0.000774,6,0.0978,-11.445,0,World-A-Reggae,58,0.0601,73.724,4,https://api.spotify.com/v1/tracks/70idjVtmzhvE1tXgHYEF2y,audio_features,spotify:track:70idjVtmzhvE1tXgHYEF2y,0.382
429,0.214,https://api.spotify.com/v1/audio-analysis/466HPqJP2wrgOyI222XvPs,The Ethiopians,0.79,174160,0.228,466HPqJP2wrgOyI222XvPs,0,0.496,8,0.311,-14.222,1,Train To Skaville,13,0.20600000000000002,87.613,4,https://api.spotify.com/v1/tracks/466HPqJP2wrgOyI222XvPs,audio_features,spotify:track:466HPqJP2wrgOyI222XvPs,0.62
430,0.033100000000000004,https://api.spotify.com/v1/audio-analysis/0mD19MC6H0OzHvEUADHypU,John Holt,0.686,219160,0.652,0mD19MC6H0OzHvEUADHypU,0,8.34e-06,9,0.057800000000000004,-7.586,0,Police In Helicopter,59,0.111,141.185,4,https://api.spotify.com/v1/tracks/0mD19MC6H0OzHvEUADHypU,audio_features,spotify:track:0mD19MC6H0OzHvEUADHypU,0.503
431,0.367,https://api.spotify.com/v1/audio-analysis/5xMGVCPC8fptCrhBGqeFxa,Horace Andy,0.8180000000000001,181394,0.47500000000000003,5xMGVCPC8fptCrhBGqeFxa,0,9.14e-06,9,0.0524,-11.088,0,Sky Larking,55,0.17,78.496,4,https://api.spotify.com/v1/tracks/5xMGVCPC8fptCrhBGqeFxa,audio_features,spotify:track:5xMGVCPC8fptCrhBGqeFxa,0.724
432,0.0497,https://api.spotify.com/v1/audio-analysis/4czopM9AcLjrH4IunzRoBg,Yellowman,0.75,387307,0.47400000000000003,4czopM9AcLjrH4IunzRoBg,0,0.0013000000000000002,6,0.0896,-10.641,0,Zungguzungguguzungguzeng,56,0.243,164.889,4,https://api.spotify.com/v1/tracks/4czopM9AcLjrH4IunzRoBg,audio_features,spotify:track:4czopM9AcLjrH4IunzRoBg,0.425
433,0.449,https://api.spotify.com/v1/audio-analysis/389R9arpxdfl0JA450Qn9m,Toots & The Maytals,0.609,201267,0.436,389R9arpxdfl0JA450Qn9m,0,0.006770000000000001,8,0.121,-11.99,1,"Take Me Home, Country Roads",49,0.146,175.244,4,https://api.spotify.com/v1/tracks/389R9arpxdfl0JA450Qn9m,audio_features,spotify:track:389R9arpxdfl0JA450Qn9m,0.921
434,0.0887,https://api.spotify.com/v1/audio-analysis/069XwdkglfN94CvwUZvBxv,Gregory Isaacs,0.87,315027,0.266,069XwdkglfN94CvwUZvBxv,0,0.0217,10,0.0709,-15.559,1,Cool Down The Pace,12,0.264,76.37,4,https://api.spotify.com/v1/tracks/069XwdkglfN94CvwUZvBxv,audio_features,spotify:track:069XwdkglfN94CvwUZvBxv,0.929
435,0.025,https://api.spotify.com/v1/audio-analysis/7FILn9Akg2468HPNsRZCkq,Bob Marley & The Wailers,0.838,256493,0.453,7FILn9Akg2468HPNsRZCkq,0,2.4200000000000002e-05,8,0.116,-11.536,1,Waiting In Vain,15,0.31,78.837,4,https://api.spotify.com/v1/tracks/7FILn9Akg2468HPNsRZCkq,audio_features,spotify:track:7FILn9Akg2468HPNsRZCkq,0.8150000000000001
436,0.258,https://api.spotify.com/v1/audio-analysis/583d2NUV0t7Xk95ayb8qC4,The Wailers,0.776,198600,0.5710000000000001,583d2NUV0t7Xk95ayb8qC4,0,0.0,10,0.0494,-7.108,0,"Get Up, Stand Up",55,0.34800000000000003,78.365,4,https://api.spotify.com/v1/tracks/583d2NUV0t7Xk95ayb8qC4,audio_features,spotify:track:583d2NUV0t7Xk95ayb8qC4,0.8160000000000001
437,0.106,https://api.spotify.com/v1/audio-analysis/7cfILJJHW9ZSkbM2ywLhiN,Toots & The Maytals,0.658,174960,0.5710000000000001,7cfILJJHW9ZSkbM2ywLhiN,0,0.0,8,0.0286,-11.972,1,Pressure Drop,47,0.0432,148.964,4,https://api.spotify.com/v1/tracks/7cfILJJHW9ZSkbM2ywLhiN,audio_features,spotify:track:7cfILJJHW9ZSkbM2ywLhiN,0.985
438,0.0083,https://api.spotify.com/v1/audio-analysis/4mPd1gJhgcYFRSJyoYAxE8,Bob Marley & The Wailers,0.758,231547,0.529,4mPd1gJhgcYFRSJyoYAxE8,0,0.0,6,0.0533,-10.32,0,Is This Love,61,0.123,122.468,4,https://api.spotify.com/v1/tracks/4mPd1gJhgcYFRSJyoYAxE8,audio_features,spotify:track:4mPd1gJhgcYFRSJyoYAxE8,0.851
439,0.0585,https://api.spotify.com/v1/audio-analysis/0GGPUysb8GpCG76dQH63te,Culture,0.8250000000000001,200960,0.433,0GGPUysb8GpCG76dQH63te,0,0.0,5,0.0618,-13.085,0,The International Herb,56,0.337,127.686,4,https://api.spotify.com/v1/tracks/0GGPUysb8GpCG76dQH63te,audio_features,spotify:track:0GGPUysb8GpCG76dQH63te,0.687
440,0.427,https://api.spotify.com/v1/audio-analysis/7iWk45E2wIpFc3YUWm3VVn,Musical Youth,0.8,204733,0.428,7iWk45E2wIpFc3YUWm3VVn,0,0.0,7,0.5,-14.283,1,Pass The Dutchie,12,0.0978,149.846,4,https://api.spotify.com/v1/tracks/7iWk45E2wIpFc3YUWm3VVn,audio_features,spotify:track:7iWk45E2wIpFc3YUWm3VVn,0.966
441,0.012400000000000001,https://api.spotify.com/v1/audio-analysis/1SssFw74DdHVjRa6ADggdD,Inner Circle,0.787,227067,0.727,1SssFw74DdHVjRa6ADggdD,0,0.0,0,0.157,-7.705,1,Sweat (A La La La La Long),69,0.224,173.025,4,https://api.spotify.com/v1/tracks/1SssFw74DdHVjRa6ADggdD,audio_features,spotify:track:1SssFw74DdHVjRa6ADggdD,0.936
442,0.0041400000000000005,https://api.spotify.com/v1/audio-analysis/4uOKFydzAejjSFqYbv1XPt,UB40,0.857,183113,0.468,4uOKFydzAejjSFqYbv1XPt,0,1.3200000000000002e-05,1,0.269,-8.53,1,Red Red Wine,73,0.0476,89.119,4,https://api.spotify.com/v1/tracks/4uOKFydzAejjSFqYbv1XPt,audio_features,spotify:track:4uOKFydzAejjSFqYbv1XPt,0.843
443,0.248,https://api.spotify.com/v1/audio-analysis/2QKh6t4JnWeTnzQpkNXhzW,Jimmy Cliff,0.894,158893,0.559,2QKh6t4JnWeTnzQpkNXhzW,0,0.0,1,0.0762,-8.547,1,You Can Get It If You Really Want,49,0.0568,128.164,4,https://api.spotify.com/v1/tracks/2QKh6t4JnWeTnzQpkNXhzW,audio_features,spotify:track:2QKh6t4JnWeTnzQpkNXhzW,0.929
444,0.13,https://api.spotify.com/v1/audio-analysis/0p4uJwIIGfN3tfTFvwALwB,Chaka Demus & Pliers,0.872,247133,0.679,0p4uJwIIGfN3tfTFvwALwB,0,0.0074600000000000005,11,0.323,-10.026,0,Murder She Wrote (Original Mix),59,0.156,95.096,4,https://api.spotify.com/v1/tracks/0p4uJwIIGfN3tfTFvwALwB,audio_features,spotify:track:0p4uJwIIGfN3tfTFvwALwB,0.9480000000000001
445,0.23600000000000002,https://api.spotify.com/v1/audio-analysis/0qeKzbUsW0V4ZWRJrHNiD3,Inner Circle,0.781,229375,0.722,0qeKzbUsW0V4ZWRJrHNiD3,0,0.00042,7,0.077,-8.376,1,Bad Boys (Theme from COPS),64,0.0668,87.862,4,https://api.spotify.com/v1/tracks/0qeKzbUsW0V4ZWRJrHNiD3,audio_features,spotify:track:0qeKzbUsW0V4ZWRJrHNiD3,0.532
446,0.17200000000000001,https://api.spotify.com/v1/audio-analysis/59ByyDNkqRGxBom9nHssxf,Bob Marley & The Wailers,0.928,256600,0.464,59ByyDNkqRGxBom9nHssxf,0,7.16e-06,9,0.0546,-8.56,1,Buffalo Soldier,58,0.27,124.081,4,https://api.spotify.com/v1/tracks/59ByyDNkqRGxBom9nHssxf,audio_features,spotify:track:59ByyDNkqRGxBom9nHssxf,0.762
447,0.0367,https://api.spotify.com/v1/audio-analysis/0OKMUpT5jHO3g5MePDoDXr,Bunny Wailer,0.742,231733,0.5680000000000001,0OKMUpT5jHO3g5MePDoDXr,0,0.07150000000000001,0,0.0511,-12.667,1,Mellow Mood,44,0.156,80.946,4,https://api.spotify.com/v1/tracks/0OKMUpT5jHO3g5MePDoDXr,audio_features,spotify:track:0OKMUpT5jHO3g5MePDoDXr,0.678
448,0.645,https://api.spotify.com/v1/audio-analysis/63yKj3bpZUCWcJ4Xh6Ygl1,Jimmy Cliff,0.679,219907,0.589,63yKj3bpZUCWcJ4Xh6Ygl1,0,0.0,1,0.151,-8.01,1,"The Harder They Come - From ""The Harder They Come"" Soundtrack",46,0.0727,102.492,4,https://api.spotify.com/v1/tracks/63yKj3bpZUCWcJ4Xh6Ygl1,audio_features,spotify:track:63yKj3bpZUCWcJ4Xh6Ygl1,0.786
449,0.271,https://api.spotify.com/v1/audio-analysis/0bJ4nQojefjNpeuZNkiLrX,Toots & The Maytals,0.763,290200,0.512,0bJ4nQojefjNpeuZNkiLrX,0,0.000846,11,0.046,-9.383,1,Funky Kingston,44,0.0572,99.695,4,https://api.spotify.com/v1/tracks/0bJ4nQojefjNpeuZNkiLrX,audio_features,spotify:track:0bJ4nQojefjNpeuZNkiLrX,0.962
450,0.199,https://api.spotify.com/v1/audio-analysis/1nsEptcDye2MUjMJQ1N5Rh,Dennis Brown,0.717,259400,0.719,1nsEptcDye2MUjMJQ1N5Rh,0,2.62e-06,9,0.195,-3.166,0,Revolution,54,0.0995,84.623,4,https://api.spotify.com/v1/tracks/1nsEptcDye2MUjMJQ1N5Rh,audio_features,spotify:track:1nsEptcDye2MUjMJQ1N5Rh,0.766
451,0.031200000000000002,https://api.spotify.com/v1/audio-analysis/5X13b4CYce5Y6NYPfmYsXr,Rita Marley,0.791,265627,0.43,5X13b4CYce5Y6NYPfmYsXr,0,0.00018899999999999999,2,0.0476,-11.316,1,One Draw,55,0.068,89.519,4,https://api.spotify.com/v1/tracks/5X13b4CYce5Y6NYPfmYsXr,audio_features,spotify:track:5X13b4CYce5Y6NYPfmYsXr,0.716
452,0.0631,https://api.spotify.com/v1/audio-analysis/34K4XBQYknnTFZsBO1Zaiv,Junior Murvin,0.934,239800,0.429,34K4XBQYknnTFZsBO1Zaiv,0,0.0,11,0.08120000000000001,-10.192,0,Police And Thieves,53,0.0781,127.491,4,https://api.spotify.com/v1/tracks/34K4XBQYknnTFZsBO1Zaiv,audio_features,spotify:track:34K4XBQYknnTFZsBO1Zaiv,0.915
453,0.313,https://api.spotify.com/v1/audio-analysis/7bnRX1ObyGzzSuOWrNFLWw,The Wailers,0.799,281027,0.641,7bnRX1ObyGzzSuOWrNFLWw,0,2.2200000000000004e-05,8,0.0704,-9.33,1,I Shot The Sheriff,14,0.171,96.806,4,https://api.spotify.com/v1/tracks/7bnRX1ObyGzzSuOWrNFLWw,audio_features,spotify:track:7bnRX1ObyGzzSuOWrNFLWw,0.719
454,0.149,https://api.spotify.com/v1/audio-analysis/155vJ1VsYZ87Gldi1gNss8,Burning Spear,0.775,255800,0.652,155vJ1VsYZ87Gldi1gNss8,0,0.18,4,0.0458,-7.881,0,Hail H.I.M - 2002 Remastered Version,54,0.058300000000000005,137.866,4,https://api.spotify.com/v1/tracks/155vJ1VsYZ87Gldi1gNss8,audio_features,spotify:track:155vJ1VsYZ87Gldi1gNss8,0.671
455,0.058300000000000005,https://api.spotify.com/v1/audio-analysis/3cnvTMZRhkbzea0KC4Y4We,Junior Murvin,0.933,244307,0.363,3cnvTMZRhkbzea0KC4Y4We,0,0.0,11,0.161,-13.328,0,Police & Thieves,52,0.0971,127.158,4,https://api.spotify.com/v1/tracks/3cnvTMZRhkbzea0KC4Y4We,audio_features,spotify:track:3cnvTMZRhkbzea0KC4Y4We,0.906
456,0.0205,https://api.spotify.com/v1/audio-analysis/0NlA0b2RNynMGZoxZm8hSq,Steel Pulse,0.735,221693,0.514,0NlA0b2RNynMGZoxZm8hSq,0,0.0,9,0.0316,-12.18,0,Ku Klux Klan,44,0.14100000000000001,128.865,4,https://api.spotify.com/v1/tracks/0NlA0b2RNynMGZoxZm8hSq,audio_features,spotify:track:0NlA0b2RNynMGZoxZm8hSq,0.8170000000000001
